recId,shot_made_flag,Prediction Probability
15665,1,0.906501051
15670,0,0.246907681
15679,1,0.841980033
15681,0,0.39570119
15684,1,0.77513286
15687,0,0.381010877
15689,1,0.73993738
15692,0,0.357371045
15695,1,0.748186362
15696,1,0.75105883
15704,0,0.316072125
15705,1,0.735287675
15708,0,0.3009845
15711,0,0.273295254
15712,0,0.364486857
15719,0,0.271297279
15721,1,0.717291867
15730,0,0.284188187
15733,0,0.33845782
15737,0,0.412501751
15746,0,0.317926286
15749,0,0.255775214
15754,1,0.482161488
15760,0,0.386874788
15762,0,0.422171798
15769,0,0.378237527
15780,0,0.235090681
15787,0,0.264643526
15789,0,0.258496004
15791,0,0.260920431
15794,1,0.663534038
15800,1,0.612094174
15806,0,0.29204616
15809,0,0.239783027
15813,1,0.704760116
15816,1,0.529647392
15844,0,0.247035396
15858,1,0.686233879
15863,1,0.960032573
15864,1,0.499403767
15876,0,0.24784173
15882,1,0.941452583
15894,0,0.356884367
15901,0,0.311659031
15905,1,0.481018273
15914,0,0.430895219
15925,0,0.364649695
15927,1,0.621057831
15936,0,0.25147517
15938,1,0.716561483
15948,0,0.413815852
15950,1,0.658547959
15952,0,0.340435636
15953,0,0.336147219
15958,0,0.411156552
15961,1,0.720053161
15964,1,0.985767253
15968,0,0.380628956
15970,0,0.308300988
15997,0,0.404240091
15999,0,0.415444408
16011,1,0.827089726
16012,1,0.82180744
16019,1,0.585090752
16029,1,0.667046103
16031,0,0.414393764
16034,0,0.392282358
16048,0,0.307956135
16056,0,0.335510781
16073,0,0.299436011
16080,0,0.252026147
16081,0,0.213824533
16084,1,0.559124863
16091,1,0.958123436
16101,1,0.749989773
16102,1,0.825180089
16103,0,0.302234131
16114,1,0.563101422
16115,0,0.243229979
16117,0,0.254252062
16126,0,0.271554789
16135,0,0.271852202
16139,0,0.203148411
16147,0,0.339250982
16153,0,0.247079051
16165,0,0.454543972
16179,0,0.381349191
16186,0,0.386173195
16189,0,0.332100888
16191,1,0.722476572
16193,0,0.358443785
16199,0,0.234466149
16200,0,0.234473205
16201,0,0.230515499
16209,0,0.218617835
16213,1,0.779492623
16226,1,0.579204038
16234,0,0.312027341
16238,0,0.43102378
16241,1,0.554052076
16280,0,0.312217812
16287,0,0.392687563
16301,0,0.287694632
16303,0,0.248862119
16326,0,0.318430619
16329,1,0.548116514
16338,0,0.345316914
16345,1,0.507631988
16355,1,0.541961294
16365,0,0.351751625
16371,0,0.386639516
16379,0,0.409402503
16380,1,0.797523936
16384,1,0.731733073
16390,0,0.269586293
16398,0,0.356917716
16415,1,0.715863616
16417,0,0.379965343
16419,0,0.35326688
16424,0,0.306393204
16426,0,0.259844943
16437,0,0.298121474
16447,0,0.315908365
16455,0,0.356853041
16470,0,0.238503273
16475,0,0.375034738
16476,1,0.629389315
16479,1,0.674687374
16485,0,0.348696232
16492,0,0.390466828
16493,0,0.356954156
16498,0,0.377766401
16503,0,0.404327978
16505,0,0.396568927
16508,0,0.332671645
16513,0,0.431462524
16533,0,0.34536162
16544,0,0.315455851
16556,0,0.334278592
16577,1,0.773105619
16582,0,0.330916289
16608,0,0.385420387
16613,0,0.305295575
16615,0,0.394214263
16635,0,0.220605185
16642,0,0.306603883
16660,1,0.640732144
16676,0,0.321775113
16698,0,0.321574221
16699,1,0.56322337
16702,1,0.814170146
16704,0,0.396330312
16716,1,0.533038019
16720,1,0.506930893
16727,0,0.180208884
16733,1,0.530679481
16734,1,0.624794117
16738,1,0.554091824
16739,1,0.526976334
16741,0,0.303190204
16743,0,0.24329507
16768,0,0.332348402
16779,1,0.48417888
16794,1,0.667941087
16796,0,0.271627289
16816,0,0.352493773
16829,0,0.254331042
16844,1,0.629400783
16850,0,0.322632508
16855,0,0.44944836
16859,0,0.384484168
16876,1,0.841299115
16877,0,0.39395449
16888,1,0.798180275
16894,0,0.30507802
16896,0,0.297703612
16898,0,0.376512124
16906,0,0.265281322
16909,0,0.21332215
16918,1,0.567725802
16924,1,0.599691026
16926,1,0.764650186
16933,0,0.377299886
16948,1,0.678415902
16952,1,0.71983587
16953,0,0.396177267
16956,0,0.311573201
16958,0,0.344608463
16992,0,1.33E-06
17004,0,0.371163313
17011,0,0.370890906
17013,0,0.319486997
17017,0,0.272977914
17023,0,0.289373895
17025,0,0.386415544
17031,0,0.32272589
17034,1,0.751538058
17048,0,0.362430157
17049,0,0.364983584
17050,0,0.290122722
17052,0,0.275829238
17064,1,0.954520883
17069,1,0.960801257
17074,0,0.284311617
17084,0,0.277311588
17086,0,0.244645523
17092,0,0.260194771
17095,1,0.662802894
17096,0,0.288912172
17101,1,0.710313586
17110,0,0.273115934
17112,1,0.766831238
17115,0,0.355982082
17119,1,0.749761257
17127,1,0.776190771
17128,0,0.32288574
17135,0,0.289817056
17137,0,0.308495963
17160,0,0.41882492
17168,0,0.301327154
17171,0,0.353897811
17181,0,0.380372148
17193,0,0.422420744
17198,0,0.353864746
17211,0,0.310438378
17213,0,0.267084445
17217,0,0.285503112
17223,1,0.756618803
17228,0,0.324210951
17231,0,0.317957431
17239,0,0.271210913
17240,1,0.561793225
17244,1,0.553462126
17271,0,0.410946663
17277,0,0.430445183
17280,1,0.81278729
17281,1,0.885366727
17287,1,0.793959715
17288,0,0.45516363
17303,0,0.304014679
17306,1,0.710321932
17309,1,0.516355563
17314,0,0.282859209
17321,1,0.959003587
17323,0,0.267586093
17324,0,0.278572571
17326,1,0.542992067
17327,0,0.266036896
17334,0,0.280642651
17338,1,0.832811496
17340,0,0.399205259
17345,1,0.595741915
17346,1,0.756653244
17360,0,0.395542154
17362,0,0.389821788
17372,1,0.521592159
17384,0,0.30951713
17386,1,0.668228114
17394,0,0.281273723
17401,1,0.558073938
17411,1,0.788218304
17414,0,0.284484573
17415,1,0.559049933
17421,0,0.272720346
17427,0,0.266038609
17437,0,0.31341784
17440,1,0.56688441
17443,0,0.255950764
17444,0,0.266564301
17456,1,0.792672608
17462,0,0.324132539
17470,0,0.360887044
17473,0,0.366868321
17475,0,0.363901293
17476,0,0.331214502
17478,1,0.644048538
17479,0,0.322044777
17486,0,0.345602946
17491,0,0.298385247
17496,0,0.383355792
17503,1,0.734333408
17504,0,0.334807166
17506,0,0.311400693
17515,0,0.332402089
17530,0,0.232973268
17531,0,0.223807344
17532,0,0.249920165
17536,0,0.195035993
17538,1,0.948399103
17541,0,0.233299321
17552,0,0.278994558
17558,1,0.593053972
17560,1,0.502999349
17562,1,0.611519811
17564,1,0.717186069
17571,0,0.266678746
17597,0,0.278557907
17599,1,0.698443736
17608,0,0.245639734
17617,1,0.935051222
17619,1,0.667880572
17626,1,0.781291484
17645,0,0.432131438
17673,0,0.365985283
17676,0,0.340150384
17682,0,0.296690121
17684,0,0.320039627
17688,1,0.775929539
17690,0,0.307469583
17697,0,0.367309976
17698,0,0.376908669
17699,0,0.375129337
17706,1,0.626908588
17711,0,0.304666919
17712,0,0.293978845
17713,1,0.778951047
17718,1,0.534479416
17722,0,0.227801893
17733,1,0.781237556
17734,1,0.999999682
17736,1,0.660094693
17738,1,0.629971352
17741,1,0.96328705
17742,1,0.796835981
17743,0,0.324727575
17747,1,0.526833107
17752,0,0.302725283
17760,0,0.44663339
17766,0,0.230406025
17772,0,0.358319226
17803,1,0.68956761
17822,0,0.300506405
17824,0,0.255124242
17826,1,0.751713244
17829,0,0.252675524
17832,0,0.285538306
17839,0,0.350102362
17847,0,0.278687954
17853,1,0.752558845
17862,0,0.343888665
17863,0,0.421493294
17870,0,0.311843453
17874,0,0.364296905
17878,0,0.384134901
17890,1,0.770881283
17894,0,0.339126599
17895,0,0.35763796
17897,0,0.367416079
17900,0,0.301685317
17920,0,0.376116471
17922,1,0.776777391
17929,1,0.787227558
17930,0,0.382684201
17936,0,0.321833252
17947,0,0.388262443
17950,1,0.794381986
17955,1,0.732374026
17958,0,0.326955469
17980,1,0.752512342
17982,1,0.697084782
17986,0,0.361283757
17994,0,0.329746835
17996,0,0.307493912
18001,0,0.313169649
18002,0,0.356265818
18004,1,0.720729765
18005,0,0.372042213
18011,0,0.325274613
18013,1,0.694469124
18014,0,0.288217045
18015,0,0.320128154
18035,0,0.367653366
18038,0,0.343469006
18042,0,0.368876233
18051,1,0.579580092
18052,0,0.356353293
18066,0,0.256245064
18071,0,0.236876476
18072,0,0.309732554
18079,0,0.348192498
18081,0,0.345077981
18085,0,0.337784344
18086,0,0.332756897
18090,0,0.303607048
18091,0,0.345274571
18094,0,0.221479809
18100,0,0.257035648
18101,0,0.294040988
18103,0,0.350750223
18109,1,0.962824646
18113,1,0.704523678
18124,0,0.334716265
18126,0,0.380414187
18131,1,0.778365561
18133,0,0.316639627
18141,1,0.623346757
18148,1,0.77247331
18152,0,0.227698518
18159,0,0.325577022
18160,1,0.501386091
18162,0,0.254088549
18177,0,0.280372886
18180,0,0.206012633
18181,0,0.276771196
18186,0,0.186214719
18189,1,0.610013455
18192,0,0.257623538
18193,0,0.214082164
18194,0,0.229659185
18210,1,0.586456913
18212,0,0.222436191
18214,0,0.298795086
18216,0,0.281645659
18219,0,0.448996913
18221,0,0.240624565
18231,1,0.802047735
18237,0,0.373209103
18241,0,0.264558801
18247,1,0.508779324
18259,1,0.607310382
18262,0,0.327204192
18264,0,0.305198931
18270,0,0.263139242
18283,0,0.368942341
18292,0,0.327114232
18297,0,0.275355051
18298,1,0.572791878
18306,1,0.782082012
18311,0,0.313406884
18316,0,0.362178108
18322,1,0.649241899
18324,0,0.343732038
18328,0,0.30340468
18330,1,0.583913751
18335,0,0.369581986
18354,0,0.282599989
18356,0,0.269753744
18373,0,0.348936551
18375,0,0.314447048
18376,0,0.327320755
18377,0,0.325053584
18380,0,0.271788657
18383,1,0.772616216
18388,0,0.318103017
18390,0,0.313489248
18405,1,0.738850594
18414,1,0.965504937
18425,0,0.429171104
18428,0,0.380873781
18429,1,0.778647124
18435,0,0.309756695
18451,1,0.677620868
18457,0,0.300786161
18477,1,0.969409156
18478,1,0.647900914
18481,0,0.388115118
18485,0,0.351113746
18494,1,0.755077409
18499,1,0.96828885
18500,1,0.670802723
18509,0,0.332906694
18520,0,0.315588407
18531,0,0.284075038
18559,1,0.554117725
18562,0,0.312830508
18570,0,0.315828115
18572,0,0.317935446
18573,0,0.299706757
18578,0,0.251837254
18580,0,0.300474574
18603,0,0.254485467
18605,0,0.281103487
18608,0,0.307346928
18609,1,0.695237553
18611,0,0.332768171
18614,0,0.332229703
18615,0,0.295247896
18617,1,0.739722387
18618,1,0.662139378
18620,0,0.22377945
18622,1,0.775804351
18637,0,0.284813409
18638,0,0.293397601
18640,0,0.298597855
18648,1,0.741399212
18649,0,0.387412495
18654,1,0.806426513
18655,1,0.801442057
18662,0,0.280558737
18687,1,0.488534236
18690,0,0.194005582
18700,1,0.733578235
18704,0,0.307079122
18712,1,0.635056683
18713,0,0.333418844
18714,1,0.734583515
18734,0,0.318907921
18742,1,0.70675187
18743,1,0.700827413
18744,0,0.311932966
18746,1,0.574811314
18747,0,0.314705389
18753,0,0.226598701
18755,0,0.199079053
18756,0,0.17613145
18764,1,0.570118904
18774,0,0.419165108
18784,1,0.740071785
18785,0,0.345285646
18788,0,0.273083566
18793,0,0.330074063
18795,0,0.310421045
18810,0,0.267709693
18812,0,0.279832539
18820,1,0.689083889
18830,0,0.236800606
18837,0,0.217125578
18850,0,0.269354929
18851,1,0.703754752
18855,0,0.240042292
18860,1,0.828028045
18861,1,0.598129576
18862,0,0.283598009
18869,1,0.74142604
18883,0,0.303756044
18891,0,0.316473271
18893,0,0.283557948
18899,0,0.240184911
18904,0,0.373095406
18908,0,0.401592184
18912,1,0.755757915
18913,1,0.735136647
18918,0,0.361520108
18928,1,0.824313626
18931,1,0.744123633
18934,1,0.748312396
18940,0,0.370992476
18941,0,0.442736692
18958,0,0.273237267
18960,0,0.240206127
18963,1,0.945489931
18965,0,0.213622398
18983,0,0.271691868
18988,0,0.278064873
19011,1,0.582933652
19022,0,0.261584729
19024,0,0.35003008
19025,1,0.968170847
19035,0,0.332431495
19037,1,0.633155985
19038,0,0.250576211
19043,0,0.32367344
19044,0,0.298882159
19046,0,0.281437276
19060,1,0.730487375
19063,0,0.35685043
19073,0,0.292132271
19074,1,0.665846367
19080,0,0.299080951
19087,0,0.289139315
19090,0,0.357969838
19093,0,0.276597163
19094,0,0.247364054
19096,0,0.28153961
19105,0,0.338853761
19109,1,0.966704281
19115,1,0.520377489
19118,0,0.299754378
19122,0,0.283863211
19131,0,0.244729561
19138,0,0.310715233
19143,0,0.360496725
19149,1,0.580775675
19154,0,0.308571605
19162,1,0.506765577
19163,1,0.498688371
19164,1,0.771296912
19172,0,0.3765202
19178,0,0.326902907
19180,0,0.344210108
19182,0,0.303097339
19183,1,0.679930531
19187,0,0.288582384
19188,0,0.26611953
19189,1,0.672006296
19192,0,0.251639779
19194,1,0.647064408
19204,1,0.597591414
19207,0,0.307216763
19212,0,0.261945338
19220,1,0.815952762
19221,0,0.41008218
19224,0,0.312433371
19229,0,0.347754876
19231,1,0.806460794
19245,0,0.276413537
19255,0,0.213011598
19258,0,0.217003325
19259,0,0.216608204
19261,0,0.232908524
19265,0,0.216658699
19268,1,0.656553152
19269,0,0.20594846
19271,0,0.254798433
19275,0,0.241212432
19285,0,0.212903415
19290,1,0.663403183
19300,0,0.360507806
19301,1,0.60956769
19304,0,0.39036992
19311,0,0.278762723
19322,1,0.506069639
19334,0,0.353943508
19338,0,0.347330687
19341,1,0.639761843
19342,1,0.494689135
19343,0,0.310695219
19345,0,0.282121261
19347,0,0.270791454
19361,1,0.95854658
19365,1,0.485777885
19374,1,0.734347323
19376,1,0.69235444
19390,0,0.28197603
19391,0,0.243051732
19395,1,0.825838205
19398,0,0.261384471
19401,0,0.257593333
19402,0,0.204898569
19410,0,0.447897962
19413,0,0.319892736
19414,1,0.617981602
19419,0,0.297651746
19424,0,0.371002088
19426,1,0.972728362
19427,0,0.363074065
19428,0,0.358781979
19437,0,0.323719803
19440,0,0.315929581
19441,0,0.34110409
19445,1,0.919807268
19447,1,0.95121041
19448,0,0.324111375
19451,0,0.348644193
19469,0,0.427333013
19470,0,0.382595277
19471,0,0.402397399
19473,0,0.463515464
19474,0,0.414672688
19480,0,0.321082771
19483,0,0.306814515
19485,0,0.330020475
19495,0,0.441190466
19497,0,0.464146546
19502,0,0.387552047
19504,1,0.789781609
19517,0,0.254864154
19520,0,0.278613328
19554,0,0.415336924
19559,0,0.312169847
19560,0,0.375493183
19565,0,0.316177873
19566,0,0.340831066
19576,0,0.447987765
19585,0,0.352192056
19588,1,0.819944959
19589,1,0.834205259
19592,0,0.311724166
19593,0,0.327185555
19600,0,0.24845388
19604,0,0.413170868
19612,0,0.391624579
19618,1,0.821351557
19624,0,0.316398345
19627,0,0.309526775
19629,1,0.750550353
19631,1,0.769314308
19647,0,0.343814357
19648,1,0.737622331
19650,1,0.670284928
19674,0,0.308316218
19676,0,0.307123266
19678,0,0.305141277
19680,1,0.765522748
19693,0,0.241078852
19695,0,0.229314301
19700,0,0.352992923
19701,0,0.326926214
19702,0,0.455620413
19711,0,0.286919351
19712,1,0.646126961
19733,1,0.717997374
19735,0,0.357278001
19736,0,0.327193862
19738,0,0.273231288
19745,0,0.303282836
19747,1,0.689910301
19749,0,0.244862927
19750,0,0.262368513
19759,0,0.305607787
19760,1,0.634918325
19766,1,0.985873577
19778,1,0.667969104
19779,0,0.435001891
19781,1,0.899509721
19782,0,0.396621878
19784,0,0.412815273
19801,0,0.383397057
19802,0,0.365923243
19805,0,0.28412622
19811,0,0.376799822
19813,0,0.337440231
19816,0,0.327247637
19824,0,0.396134562
19829,1,0.829140557
19838,0,0.326985301
19863,0,0.328578816
19869,0,0.337030211
19870,0,0.346726175
19876,0,0.340148488
19877,0,0.258143428
19878,0,0.335603548
19882,0,0.313287495
19887,0,0.259438585
19892,0,0.245572876
19896,0,0.29742757
19910,1,0.88236421
19911,1,0.827408111
19931,1,0.739961942
19937,1,0.603352398
19941,0,0.276216788
19954,0,0.290862643
19958,0,0.358872885
19959,1,0.790141415
19994,0,0.373535392
19998,1,0.619809621
20009,0,0.304476688
20021,0,0.278296927
20026,1,0.611368095
20027,0,0.301051064
20032,0,0.293472804
20042,1,0.517864378
20043,0,0.364930955
20061,1,0.782907772
20063,0,0.308519128
20068,0,0.295333252
20071,0,0.261966594
20073,0,0.242483122
20075,1,0.680380728
20086,0,0.356390774
20090,1,0.668060332
20091,0,0.387813614
20096,1,0.560493001
20100,1,0.659883174
20112,1,0.610125903
20113,1,0.749917262
20123,1,0.696174888
20148,0,0.249057808
20149,0,0.19398088
20152,0,0.248946743
20162,1,0.928493327
20182,0,0.292143304
20186,0,0.330297004
20187,1,0.69917307
20188,0,0.281081187
20198,0,0.277486437
20199,0,0.268828401
20200,0,0.260212659
20207,0,0.347390762
20208,0,0.303497177
20213,1,0.73641401
20242,1,0.616996207
20244,0,0.337685712
20248,0,0.345902647
20250,0,0.339619994
20251,0,0.34212609
20261,1,0.488068043
20269,1,0.721692687
20281,1,0.71416007
20285,0,0.275820094
20293,0,0.328690143
20297,1,0.755289264
20305,0,0.291795758
20306,0,0.302507496
20319,1,0.544125281
20322,1,0.71594777
20325,1,0.730822094
20329,1,0.584189424
20330,0,0.357890745
20332,1,0.521759958
20346,1,0.966088138
20351,0,0.356381729
20357,0,0.32752192
20362,0,0.283992936
20363,0,0.300463347
20365,0,0.360615773
20374,0,0.363136795
20377,1,0.627124659
20384,0,0.280895743
20397,0,0.354805004
20424,1,0.738736722
20428,0,0.343807921
20429,0,0.284389548
20437,1,0.642490199
20439,1,0.69219179
20441,1,0.690852361
20447,1,0.614712353
20448,1,0.604908038
20449,0,0.347362996
20450,0,1.30E-06
20452,1,0.585460698
20479,1,0.599797255
20480,1,0.64230032
20489,1,0.715340269
20492,0,0.281065699
20518,1,0.60589284
20525,1,0.535171104
20535,1,0.727433147
20538,1,0.722993719
20540,1,0.775714043
20544,1,0.717469534
20556,0,0.363716145
20557,0,0.399664052
20563,1,0.770460581
20565,0,0.273150344
20575,1,0.589571309
20577,0,0.234667051
20588,0,0.270960145
20589,1,0.550932846
20590,0,0.444597019
20593,0,0.267513435
20602,1,0.575927493
20609,0,0.337440942
20613,0,0.394095037
20634,0,0.281372383
20636,1,0.75137998
20637,0,0.371115191
20671,0,0.336090332
20674,1,0.717632666
20676,0,0.356340394
20679,1,0.755278458
20690,1,0.973244913
20691,0,0.374096359
20695,0,0.40134886
20700,1,0.959950239
20710,0,0.394818267
20713,0,0.360821321
20717,0,0.289079005
20720,0,0.348807805
20728,1,0.593820906
20731,0,0.319779604
20743,0,0.313484856
20746,1,0.702255982
20752,1,0.488680775
20754,0,0.301321316
20757,0,0.239301629
20758,1,0.513469571
20762,0,0.279291669
20764,0,0.228962947
20765,0,0.251532047
20790,0,0.391780978
20822,0,0.351303959
20823,0,0.340038031
20826,0,0.304091338
20828,0,0.311267795
20830,1,0.666819627
20853,0,0.288716045
20869,0,0.433899476
20873,0,0.246237899
20877,1,0.965674264
20878,1,0.586790275
20879,0,0.304341615
20885,1,0.530769033
20886,0,0.255614377
20887,0,0.237030837
20891,0,0.274665267
20896,1,0.641959524
20905,0,0.341415325
20911,0,0.379049193
20914,0,0.298032373
20920,1,0.734361598
20925,0,0.265047294
20927,1,0.607177243
20931,0,0.284698111
20940,0,0.355522737
20941,0,0.308562257
20955,1,0.623267363
20969,0,0.351182513
20973,0,0.271277422
20974,0,0.308004925
20983,0,0.290488959
20987,0,0.273363958
20988,0,0.269360401
21006,0,0.218459933
21014,1,0.665656852
21017,0,0.223572636
21030,0,0.242354632
21031,0,0.299921105
21034,1,0.732872262
21035,0,0.290228629
21066,0,0.209112469
21070,0,0.184562907
21082,0,0.215873169
21094,0,0.248910582
21102,1,0.573538497
21103,1,0.578371941
21122,0,0.248079577
21124,0,0.238391907
21126,0,0.262418981
21128,1,0.483819431
21136,1,0.769941975
21137,1,0.764938017
21141,0,0.281889732
21149,1,0.884654426
21150,1,0.729979933
21152,0,0.256124434
21162,0,0.34576041
21167,0,0.288275695
21171,0,0.278944699
21178,0,0.222412729
21179,0,0.259363388
21181,0,0.199672629
21182,0,0.436791472
21183,1,0.665691242
21186,0,0.253451928
21187,0,0.295391505
21190,1,0.707151313
21191,0,0.286211759
21194,1,0.793232712
21200,0,0.275474331
21205,1,0.528763547
21223,1,0.520602475
21235,0,0.280563688
21236,0,0.261632643
21247,1,0.783326189
21248,0,0.302651916
21252,0,0.268677538
21256,0,0.268223495
21257,0,0.305224673
21262,0,0.278125023
21264,0,0.246033399
21272,0,0.436130134
21278,0,0.211866041
21287,0,0.388926342
21297,1,0.703282165
21303,1,0.740156117
21308,1,0.710277636
21322,0,0.279134096
21323,0,0.313641479
21328,0,0.289870885
21332,1,0.584931069
21340,0,0.32630569
21353,0,0.309613885
21354,0,0.282578724
21355,0,0.45613605
21358,1,0.550300362
21359,1,0.744986342
21369,1,0.70697232
21370,1,0.798443279
21379,0,0.276383441
21380,0,0.254931333
21381,0,0.278977214
21393,0,0.28044245
21395,0,0.28360479
21400,0,0.312317153
21403,0,0.438602487
21404,0,0.232688952
21413,0,0.217520747
21415,0,0.252231743
21427,0,0.322805223
21431,0,0.273273189
21432,1,0.700854777
21445,1,0.509823515
21451,0,0.264374985
21452,0,0.274207414
21453,0,0.255295868
21461,1,0.493395263
21496,0,0.259820394
21503,0,0.342959016
21504,1,0.618433489
21508,0,0.264410729
21511,0,0.242089779
21523,1,0.719315137
21545,0,0.342574701
21547,1,0.732066666
21551,1,0.721651025
21556,0,0.323761399
21560,0,0.27613103
21569,0,0.303449374
21571,0,0.250878023
21580,0,0.183043891
21592,0,0.270909391
21595,1,0.595304974
21596,0,0.272889799
21616,0,0.231280262
21626,1,0.690351862
21630,0,0.318861036
21633,0,0.279315651
21637,0,0.338888927
21639,0,0.268102485
21653,0,0.299522134
21663,0,0.277501166
21672,0,0.292705186
21673,0,0.242069233
21681,1,0.761947225
21683,1,0.787402781
21684,1,0.489208345
21685,0,0.346110156
21690,0,0.278574418
21693,0,0.220945697
21707,0,0.270411966
21713,0,0.20229357
21717,0,0.302243857
21724,0,0.262492623
21725,0,0.222574
21732,0,0.271503961
21748,0,0.245343874
21761,0,0.312564607
21767,0,0.295844201
21781,0,0.252677469
21808,0,0.244582466
21809,0,0.2971391
21814,0,0.350656678
21815,0,0.355104514
21817,0,0.286065565
21825,0,0.231589719
21830,0,0.225426546
21834,0,0.21164556
21835,0,0.187686655
21836,0,0.174999672
21847,0,0.165194566
21848,0,0.216492446
21856,1,0.674021808
21862,0,0.207174912
21867,0,0.261267577
21869,0,0.296369603
21870,0,0.224018289
21872,0,0.242742329
21879,0,0.170502215
21890,0,0.278855035
21894,0,0.285876624
21903,0,0.25184894
21904,0,0.255342024
21908,0,0.286608983
21912,0,0.193811496
21928,0,0.214112687
21934,1,0.68597084
21938,0,0.219844813
21939,0,0.257546484
21941,0,0.240469367
21946,0,0.233478535
21959,1,0.715993263
21964,0,0.255909419
21974,0,0.310774657
21983,0,0.295206307
21986,1,0.485534765
21990,0,0.26033766
21991,0,0.259438035
21992,0,0.195681005
21997,0,0.174805454
21999,0,0.245679625
22011,0,0.284874033
22015,0,0.251364489
22020,1,0.49782747
22021,0,0.255176591
22022,0,0.230645919
22026,0,0.224227676
22038,0,0.294122955
22039,0,0.270826709
22045,0,0.262194977
22046,0,0.253105822
22051,0,0.25204743
22060,0,0.257239938
22066,1,0.516475715
22067,0,0.224872239
22068,1,0.657083005
22070,0,0.182721559
22071,1,0.657327336
22072,0,0.177739492
22074,0,0.215260509
22083,0,0.200367647
22087,0,0.189412825
22089,0,0.173306511
22094,0,0.224480405
22115,1,0.728216981
22119,1,0.740317998
22126,0,0.246345639
22136,1,0.616118669
22170,0,0.209148696
22172,1,0.516246313
22173,1,0.634866044
22177,1,0.595998655
22179,0,0.197201311
22182,0,0.272583387
22185,0,0.252408015
22195,0,0.234261274
22197,0,0.227056405
22199,1,0.524171669
22216,0,0.262000805
22218,1,0.509514566
22225,1,0.541879563
22226,0,0.269885259
22231,0,0.29408596
22238,0,0.273171918
22242,0,0.191298496
22252,0,0.234765124
22259,0,0.175773032
22261,0,0.148016733
22263,0,0.175813933
22274,0,0.243016436
22279,0,0.173515848
22281,0,0.182302899
22283,0,0.189244921
22294,0,0.22661619
22311,0,0.330003851
22314,1,0.779201421
22319,1,0.657854033
22327,1,0.73127325
22330,0,0.272741727
22331,1,0.489722952
22332,0,0.262621857
22362,0,0.278565278
22366,0,0.312930632
22367,0,0.269939031
22370,1,0.720221139
22377,0,0.238504535
22383,0,0.17315206
22385,0,0.16226841
22388,0,0.345466528
22397,1,0.701164024
22401,0,0.250949651
22402,0,0.229428243
22404,1,0.62431441
22406,1,0.612758128
22410,0,0.246998334
22413,0,0.460834521
22423,0,0.246268279
22428,0,0.284188009
22429,0,4.66E-06
22430,0,0.240685498
22447,0,0.460388067
22454,0,0.416318499
22455,0,0.218386872
22462,0,0.144697357
22465,0,0.199690788
22473,1,0.764275986
22474,0,0.284269883
22478,0,0.208011342
22484,0,0.419110436
22485,0,0.223497136
22489,0,0.211473689
22491,0,0.200611146
22494,0,0.216595727
22500,0,0.468478744
22501,0,0.210773765
22503,0,0.17643427
22505,0,0.190964223
22508,0,0.156554566
22509,0,0.343236531
22516,0,0.165119153
22518,0,0.157005566
22537,0,0.168100849
22540,1,0.721646146
22542,1,0.668437996
22550,1,0.658437508
22555,0,0.177803798
22559,0,0.231179608
22572,0,0.232133457
22573,0,0.469140357
22588,0,0.269196242
22592,0,0.236230725
22594,0,0.223290814
22597,0,0.27591893
22600,0,0.46654782
22611,0,0.275576094
22616,1,0.507753523
22620,1,0.685060346
22628,1,0.483048208
22630,0,0.333014939
22656,0,0.179891192
22668,0,0.23818052
22676,1,0.751442925
22679,1,0.502860505
22684,0,0.248226227
22691,0,0.400237948
22692,1,0.74092535
22701,0,0.219420026
22702,0,0.203748572
22705,1,0.598524537
22706,0,0.422450876
22711,0,3.68E-06
22715,0,0.42454841
22716,0,0.190119756
22720,1,0.669568282
22733,0,0.156046522
22738,0,0.310365481
22741,0,0.242824342
22758,0,0.184600173
22759,0,0.205600696
22773,1,0.594102352
22775,1,0.729852283
22776,1,0.563400037
22777,0,0.270004411
22778,1,0.534854455
22780,1,0.7208674
22803,0,0.286996928
22804,0,0.28334526
22808,0,0.242713768
22815,0,0.230439941
22816,0,0.231531097
22834,1,0.600970636
22840,0,0.270449832
22841,1,0.699408125
22843,1,0.707896859
22844,1,0.68948363
22846,1,0.706205969
22848,1,0.671168919
22852,0,0.228364745
22857,1,0.594863707
22858,1,0.667701286
22860,0,0.204216765
22872,0,0.408411143
22873,0,0.189066749
22876,0,0.193979769
22880,0,0.182716944
22887,0,0.191342958
22902,0,0.420563107
22928,1,0.509547111
22938,0,0.440924975
22943,0,0.385487758
22959,1,0.975057352
22967,0,0.427267799
22969,0,0.322154838
22979,0,0.279197491
22987,0,0.31797851
22991,0,0.467865229
22995,0,0.371731876
22998,0,0.423487587
23001,1,0.810575383
23002,0,0.410323943
23004,0,0.380720532
23006,0,0.413269353
23009,0,0.444572943
23013,1,0.712124129
23021,1,0.766802281
23035,0,0.307831124
23036,0,0.392482016
23041,1,0.833087593
23069,0,0.4308528
23079,0,0.322045912
23086,0,0.39973801
23090,0,0.438107023
23114,0,0.387057409
23117,0,0.4085125
23125,0,0.268939821
23126,0,0.268264135
23129,0,0.387376627
23149,0,0.372832606
23150,0,0.284128183
23163,1,0.752269473
23174,0,0.466604167
23179,0,0.43281016
23184,0,0.352232442
23189,0,0.351782624
23190,0,0.460265827
23204,0,0.32146694
23221,0,0.424744673
23224,0,0.288989501
23226,0,0.398865492
23231,0,0.347262147
